occupation_id,title,slug,nco_code,category,jobs,employment_share,employment_share_group,employment_group_code,pay_monthly,pay_annual,pay_division_code,education,education_bucket,education_source_url,education_source_type,url
44130100,Coding Clerk,coding-clerk,44130100,Clerical Support,,0.017826086956521738,0.41,441,23616,283392,4,,,,,
44139900,"Coding, Proof-Reading and Related",coding-proof-reading-and-related,44139900,Clerical Support,,0.017826086956521738,0.41,441,23616,283392,4,,,,,
41100400,Copy Holder,copy-holder,41100400,Clerical Support,,0.11833333333333333,0.71,411,23616,283392,4,,,,,
44190600,Daftry,daftry,44190600,Clerical Support,,0.017826086956521738,0.41,441,23616,283392,4,,,,,
41329900,"Data Entry Clerks, Other",data-entry-clerks-other,41329900,Clerical Support,,0.022000000000000002,0.33,413,23616,283392,4,,,,,
41320401,Data Entry Machine Operator,data-entry-machine-operator,41320401,Clerical Support,,0.022000000000000002,0.33,413,23616,283392,4,,,,,
42149900,Debt Collectors and Related,debt-collectors-and-related,42149900,Clerical Support,,0.012,0.18,421,23616,283392,4,,,,,
41320402,Domestic Data Entry Operator,domestic-data-entry-operator,41320402,Clerical Support,,0.022000000000000002,0.33,413,23616,283392,4,,,,,
42210200,Flight Attendants and Travel,flight-attendants-and-travel,42210200,Clerical Support,,0.006470588235294118,0.11,422,23616,283392,4,,,,,
42249900,"Hotel Receptionists, Other",hotel-receptionists-other,42249900,Clerical Support,,0.006470588235294118,0.11,422,23616,283392,4,,,,,
43210302,Incoming Inspection Technician,incoming-inspection-technician,43210302,Clerical Support,,0.003461538461538461,0.09,432,23616,283392,4,,,,,
42259900,"Inquiry Clerks, Other",inquiry-clerks-other,42259900,Clerical Support,,0.006470588235294118,0.11,422,23616,283392,4,,,,,
43210102,Inventory Clerk,inventory-clerk,43210102,Clerical Support,,0.003461538461538461,0.09,432,23616,283392,4,,,,,
43210103,Inventory Manager,inventory-manager,43210103,Clerical Support,,0.003461538461538461,0.09,432,23616,283392,4,,,,,
43220101,Inventory Manager (Wholesale),inventory-manager-wholesale,43220101,Clerical Support,,0.003461538461538461,0.09,432,23616,283392,4,,,,,
43210604,Kitting and Labelling Executive,kitting-and-labelling-executive,43210604,Clerical Support,,0.003461538461538461,0.09,432,23616,283392,4,,,,,
44110100,Library Clerk,library-clerk,44110100,Clerical Support,,0.017826086956521738,0.41,441,23616,283392,4,,,,,
44119900,"Library Clerks, Other",library-clerks-other,44119900,Clerical Support,,0.017826086956521738,0.41,441,23616,283392,4,,,,,
44129900,"Mail Carriers and Sorting Clerks,",mail-carriers-and-sorting-clerks,44129900,Clerical Support,,0.017826086956521738,0.41,441,23616,283392,4,,,,,
43210401,Manager-Stores Operation,manager-stores-operation,43210401,Clerical Support,,0.003461538461538461,0.09,432,23616,283392,4,,,,,
42130100,Money Lender,money-lender,42130100,Clerical Support,,0.012,0.18,421,23616,283392,4,,,,,
44190500,Office Boy/Peon,office-boy-peon,44190500,Clerical Support,,0.017826086956521738,0.41,441,23616,283392,4,,,,,
41200300,Panchayat Secretary,panchayat-secretary,41200300,Clerical Support,,0.0075,0.03,412,23616,283392,4,,,,,
44190300,"Patrol, Irrigation",patrol-irrigation,44190300,Clerical Support,,0.017826086956521738,0.41,441,23616,283392,4,,,,,
42130200,Pawn Broker,pawn-broker,42130200,Clerical Support,,0.012,0.18,421,23616,283392,4,,,,,
42139900,"Pawnbrokers and Money-lenders,",pawnbrokers-and-money-lenders,42139900,Clerical Support,,0.012,0.18,421,23616,283392,4,,,,,
44120200,Postman,postman,44120200,Clerical Support,,0.017826086956521738,0.41,441,23616,283392,4,,,,,
44110300,"Preservation Assistant, Archives",preservation-assistant-archives,44110300,Clerical Support,,0.017826086956521738,0.41,441,23616,283392,4,,,,,
44130200,Proof-Reader,proof-reader,44130200,Clerical Support,,0.017826086956521738,0.41,441,23616,283392,4,,,,,
44190100,Publicity Assistant,publicity-assistant,44190100,Clerical Support,,0.017826086956521738,0.41,441,23616,283392,4,,,,,
42240100,Receptionist (Hotel)/Front Office,receptionist-hotel-front-office,42240100,Clerical Support,,0.006470588235294118,0.11,422,23616,283392,4,,,,,
42210300,"Reservation Clerk,",reservation-clerk,42210300,Clerical Support,,0.006470588235294118,0.11,422,23616,283392,4,,,,,
43110801,Rubber Nursery Office Assistant,rubber-nursery-office-assistant,43110801,Clerical Support,,0.019230769230769232,0.25,431,23616,283392,4,,,,,
44149900,"Scribes and Related Clerks, Other",scribes-and-related-clerks-other,44149900,Clerical Support,,0.017826086956521738,0.41,441,23616,283392,4,,,,,
41209900,"Secretaries, Other",secretaries-other,41209900,Clerical Support,,0.0075,0.03,412,23616,283392,4,,,,,
41310100,Secretary/Back Office Support,secretary-back-office-support,41310100,Clerical Support,,0.022000000000000002,0.33,413,23616,283392,4,,,,,
42260201,Showroom Hostess/,showroom-hostess,42260201,Clerical Support,,0.006470588235294118,0.11,422,23616,283392,4,,,,,
43210101,Spare Parts Operations Executive,spare-parts-operations-executive,43210101,Clerical Support,,0.003461538461538461,0.09,432,23616,283392,4,,,,,
43210402,Spare Parts Operations In Charge,spare-parts-operations-in-charge,43210402,Clerical Support,,0.003461538461538461,0.09,432,23616,283392,4,,,,,
43129900,Statistical Finance and Insurance,statistical-finance-and-insurance,43129900,Clerical Support,,0.019230769230769232,0.25,431,23616,283392,4,,,,,
43219900,"Stock Clerks, Other",stock-clerks-other,43219900,Clerical Support,,0.003461538461538461,0.09,432,23616,283392,4,,,,,
43210301,Stock Verifier,stock-verifier,43210301,Clerical Support,,0.003461538461538461,0.09,432,23616,283392,4,,,,,
43210104,Storage Assistant,storage-assistant,43210104,Clerical Support,,0.003461538461538461,0.09,432,23616,283392,4,,,,,
43210200,Store Distributor,store-distributor,43210200,Clerical Support,,0.003461538461538461,0.09,432,23616,283392,4,,,,,
43210100,Store Keeper,store-keeper,43210100,Clerical Support,,0.003461538461538461,0.09,432,23616,283392,4,,,,,
42220101,Technical Support Executive-Non,technical-support-executive-non,42220101,Clerical Support,,0.006470588235294118,0.11,422,23616,283392,4,,,,,
42220102,Technical Support Executive-Voice,technical-support-executive-voice,42220102,Clerical Support,,0.006470588235294118,0.11,422,23616,283392,4,,,,,
42230200,"Telephone Operator, Local",telephone-operator-local,42230200,Clerical Support,,0.006470588235294118,0.11,422,23616,283392,4,,,,,
42230300,"Telephone Operator, PBX",telephone-operator-pbx,42230300,Clerical Support,,0.006470588235294118,0.11,422,23616,283392,4,,,,,
42230100,"Telephone Operator, Trunk",telephone-operator-trunk,42230100,Clerical Support,,0.006470588235294118,0.11,422,23616,283392,4,,,,,
42239900,"Telephone Switch Board Operators,",telephone-switch-board-operators,42239900,Clerical Support,,0.006470588235294118,0.11,422,23616,283392,4,,,,,
41310500,Teleprinter Operator,teleprinter-operator,41310500,Clerical Support,,0.022000000000000002,0.33,413,23616,283392,4,,,,,
41100500,Time Keeper,time-keeper,41100500,Clerical Support,,0.11833333333333333,0.71,411,23616,283392,4,,,,,
41100600,"Time Keeper, Motor Transport",time-keeper-motor-transport,41100600,Clerical Support,,0.11833333333333333,0.71,411,23616,283392,4,,,,,
43239900,"Transport Clerks, Other",transport-clerks-other,43239900,Clerical Support,,0.003461538461538461,0.09,432,23616,283392,4,,,,,
42219900,"Travel Consultants and Clerks,",travel-consultants-and-clerks,42219900,Clerical Support,,0.006470588235294118,0.11,422,23616,283392,4,,,,,
42210100,Travel Consultants and Organizers,travel-consultants-and-organizers,42210100,Clerical Support,,0.006470588235294118,0.11,422,23616,283392,4,,,,,
41319900,Typists and Word Processing,typists-and-word-processing,41319900,Clerical Support,,0.022000000000000002,0.33,413,23616,283392,4,,,,,
44120300,Village Postman,village-postman,44120300,Clerical Support,,0.017826086956521738,0.41,441,23616,283392,4,,,,,
43210602,Warehouse Binner,warehouse-binner,43210602,Clerical Support,,0.003461538461538461,0.09,432,23616,283392,4,,,,,
43210603,Warehouse Packer,warehouse-packer,43210603,Clerical Support,,0.003461538461538461,0.09,432,23616,283392,4,,,,,
43210601,Warehouse Picker,warehouse-picker,43210601,Clerical Support,,0.003461538461538461,0.09,432,23616,283392,4,,,,,
43210701,Warranty Processor,warranty-processor,43210701,Clerical Support,,0.003461538461538461,0.09,432,23616,283392,4,,,,,
73149900,"Abrasive Wheel Formers, Potters",abrasive-wheel-formers-potters,73149900,Craft and Trades,,0.00565,1.13,731,15350,184200,7,,,,,
71240200,Acoustical Insulator,acoustical-insulator,71240200,Craft and Trades,,0.019714285714285712,0.69,712,15350,184200,7,,,,,
74120300,"Adjuster, Relays",adjuster-relays,74120300,Craft and Trades,,0.015,0.69,741,15350,184200,7,,,,,
72329900,"Aircraft Mechanics, Other",aircraft-mechanics-other,72329900,Craft and Trades,,0.01417910447761194,0.95,723,15350,184200,7,,,,,
72320100,Airframe Erector,airframe-erector,72320100,Craft and Trades,,0.01417910447761194,0.95,723,15350,184200,7,,,,,
74120400,Armature Winder,armature-winder,74120400,Craft and Trades,,0.015,0.69,741,15350,184200,7,,,,,
72220900,Armourer,armourer,72220900,Craft and Trades,,0.00217948717948718,0.17,722,15350,184200,7,,,,,
73110300,Assembler (Clock and Watch),assembler-clock-and-watch,73110300,Craft and Trades,,0.00565,1.13,731,15350,184200,7,,,,,
72141101,Assistant Bar Bender and Fixer,assistant-bar-bender-and-fixer,72141101,Craft and Trades,,0.008490566037735849,0.45,721,15350,184200,7,,,,,
71120601,Assistant Mason,assistant-mason,71120601,Craft and Trades,,0.05,1.8,711,15350,184200,7,,,,,
71310101,Assistant Painter and Decorator,assistant-painter-and-decorator,71310101,Craft and Trades,,0.037,0.74,713,15350,184200,7,,,,,
71190301,Assistant Scaffolder,assistant-scaffolder,71190301,Craft and Trades,,0.05,1.8,711,15350,184200,7,,,,,
71150201,Assistant Shuttering Carpenter,assistant-shuttering-carpenter,71150201,Craft and Trades,,0.05,1.8,711,15350,184200,7,,,,,
73131302,Auto Blocker,auto-blocker,73131302,Craft and Trades,,0.00565,1.13,731,15350,184200,7,,,,,
73131306,Auto Bruter,auto-bruter,73131306,Craft and Trades,,0.00565,1.13,731,15350,184200,7,,,,,
71320205,Auto Spray Painter,auto-spray-painter,71320205,Craft and Trades,,0.037,0.74,713,15350,184200,7,,,,,
71320202,Auto Spray Painter/Painter,auto-spray-painter-painter,71320202,Craft and Trades,,0.037,0.74,713,15350,184200,7,,,,,
75120100,Baker (Baking Products),baker-baking-products,75120100,Craft and Trades,,0.022641509433962263,1.2,751,15350,184200,7,,,,,
75129900,"Bakers, Pastry Cooks and",bakers-pastry-cooks-and,75129900,Craft and Trades,,0.022641509433962263,1.2,751,15350,184200,7,,,,,
72232500,Ball Filling Machine Operator,ball-filling-machine-operator,72232500,Craft and Trades,,0.00217948717948718,0.17,722,15350,184200,7,,,,,
72232600,Ball Lapping Machine Operator,ball-lapping-machine-operator,72232600,Craft and Trades,,0.00217948717948718,0.17,722,15350,184200,7,,,,,
73170700,Basket Maker,basket-maker,73170700,Craft and Trades,,0.00565,1.13,731,15350,184200,7,,,,,
73179900,"Basketry Weavers, Brush Makers",basketry-weavers-brush-makers,73179900,Craft and Trades,,0.00565,1.13,731,15350,184200,7,,,,,
74190500,Battery Servicing Man,battery-servicing-man,74190500,Craft and Trades,,0.015,0.69,741,15350,184200,7,,,,,
72330301,Bearing Maintenance,bearing-maintenance,72330301,Craft and Trades,,0.01417910447761194,0.95,723,15350,184200,7,,,,,
72330401,Belt Conveyor Maintenance,belt-conveyor-maintenance,72330401,Craft and Trades,,0.01417910447761194,0.95,723,15350,184200,7,,,,,
72232000,Bending-Machine Operator,bending-machine-operator,72232000,Craft and Trades,,0.00217948717948718,0.17,722,15350,184200,7,,,,,
75160900,Bidi Checker,bidi-checker,75160900,Craft and Trades,,0.022641509433962263,1.2,751,15350,184200,7,,,,,
75160700,Bidi Maker,bidi-maker,75160700,Craft and Trades,,0.022641509433962263,1.2,751,15350,184200,7,,,,,
72210100,Blacksmith,blacksmith,72210100,Craft and Trades,,0.00217948717948718,0.17,722,15350,184200,7,,,,,
72219900,"Blacksmiths, Hammersmiths and",blacksmiths-hammersmiths-and,72219900,Craft and Trades,,0.00217948717948718,0.17,722,15350,184200,7,,,,,
75160300,"Blender, Tobacco",blender-tobacco,75160300,Craft and Trades,,0.022641509433962263,1.2,751,15350,184200,7,,,,,
72140300,Boiler Fitter,boiler-fitter,72140300,Craft and Trades,,0.008490566037735849,0.45,721,15350,184200,7,,,,,
72140500,Boiler Maker,boiler-maker,72140500,Craft and Trades,,0.008490566037735849,0.45,721,15350,184200,7,,,,,
73132501,Boiling In Charge,boiling-in-charge,73132501,Craft and Trades,,0.00565,1.13,731,15350,184200,7,,,,,
73239900,"Book Binders and Related Workers,",book-binders-and-related-workers,73239900,Craft and Trades,,0.0018,0.09,732,15350,184200,7,,,,,
72231701,Borer/Operator Boring Machine,borer-operator-boring-machine,72231701,Craft and Trades,,0.00217948717948718,0.17,722,15350,184200,7,,,,,
73131504,Bottom Polisher,bottom-polisher,73131504,Craft and Trades,,0.00565,1.13,731,15350,184200,7,,,,,
71120200,"Bricklayer, Construction",bricklayer-construction,71120200,Craft and Trades,,0.05,1.8,711,15350,184200,7,,,,,
71120300,"Bricklayer, Refractory",bricklayer-refractory,71120300,Craft and Trades,,0.05,1.8,711,15350,184200,7,,,,,
71129900,"Bricklayers, Other",bricklayers-other,71129900,Craft and Trades,,0.05,1.8,711,15350,184200,7,,,,,
75110400,Briner,briner,75110400,Craft and Trades,,0.022641509433962263,1.2,751,15350,184200,7,,,,,
73171000,Broom Maker,broom-maker,73171000,Craft and Trades,,0.00565,1.13,731,15350,184200,7,,,,,
73171400,"Brush Maker, Hand",brush-maker-hand,73171400,Craft and Trades,,0.00565,1.13,731,15350,184200,7,,,,,
73171300,Brush Material Preparer,brush-material-preparer,73171300,Craft and Trades,,0.00565,1.13,731,15350,184200,7,,,,,
71119900,"Builders, Traditional Materials,",builders-traditional-materials,71119900,Craft and Trades,,0.05,1.8,711,15350,184200,7,,,,,
71199900,Building Frame and Related Trades,building-frame-and-related-trades,71199900,Craft and Trades,,0.05,1.8,711,15350,184200,7,,,,,
71240100,"Building Insulator, Hand",building-insulator-hand,71240100,Craft and Trades,,0.019714285714285712,0.69,712,15350,184200,7,,,,,
74119900,"Building and Related Electricians,",building-and-related-electricians,74119900,Craft and Trades,,0.015,0.69,741,15350,184200,7,,,,,
75110100,Butcher,butcher,75110100,Craft and Trades,,0.022641509433962263,1.2,751,15350,184200,7,,,,,
75119900,"Butchers, Fishmongers and Related",butchers-fishmongers-and-related,75119900,Craft and Trades,,0.022641509433962263,1.2,751,15350,184200,7,,,,,
75130300,Butter Maker,butter-maker,75130300,Craft and Trades,,0.022641509433962263,1.2,751,15350,184200,7,,,,,
72236002,CNC Operator-Turning,cnc-operator-turning,72236002,Craft and Trades,,0.00217948717948718,0.17,722,15350,184200,7,,,,,
72235004,CNC Operator-Vertical Machining,cnc-operator-vertical-machining,72235004,Craft and Trades,,0.00217948717948718,0.17,722,15350,184200,7,,,,,
72236003,CNC Programmer,cnc-programmer,72236003,Craft and Trades,,0.00217948717948718,0.17,722,15350,184200,7,,,,,
72236001,CNC Setter cum Operator-Turning,cnc-setter-cum-operator-turning,72236001,Craft and Trades,,0.00217948717948718,0.17,722,15350,184200,7,,,,,
72235005,CNC Setter cum Operator-Vertical,cnc-setter-cum-operator-vertical,72235005,Craft and Trades,,0.00217948717948718,0.17,722,15350,184200,7,,,,,
75220200,Cabinet Maker,cabinet-maker,75220200,Craft and Trades,,0.005813953488372093,0.25,752,15350,184200,7,,,,,
75229900,Cabinet Makers and Related,cabinet-makers-and-related,75229900,Craft and Trades,,0.005813953488372093,0.25,752,15350,184200,7,,,,,
73111001,Calibration Technician,calibration-technician,73111001,Craft and Trades,,0.00565,1.13,731,15350,184200,7,,,,,
73180100,Candle Maker,candle-maker,73180100,Craft and Trades,,0.00565,1.13,731,15350,184200,7,,,,,
73180200,Candle Moulder,candle-moulder,73180200,Craft and Trades,,0.00565,1.13,731,15350,184200,7,,,,,
75120500,Candy Maker,candy-maker,75120500,Craft and Trades,,0.022641509433962263,1.2,751,15350,184200,7,,,,,
73170600,Caner,caner,73170600,Craft and Trades,,0.00565,1.13,731,15350,184200,7,,,,,
75140900,Cannery Worker (Can and,cannery-worker-can-and,75140900,Craft and Trades,,0.022641509433962263,1.2,751,15350,184200,7,,,,,
71151100,"Carpenter Worker, Boat Building",carpenter-worker-boat-building,71151100,Craft and Trades,,0.05,1.8,711,15350,184200,7,,,,,
71151200,"Carpenter, Boat Building",carpenter-boat-building,71151200,Craft and Trades,,0.05,1.8,711,15350,184200,7,,,,,
71150200,"Carpenter, Construction",carpenter-construction,71150200,Craft and Trades,,0.05,1.8,711,15350,184200,7,,,,,
71150100,"Carpenter, General",carpenter-general,71150100,Craft and Trades,,0.05,1.8,711,15350,184200,7,,,,,
71150300,"Carpenter, Structural",carpenter-structural,71150300,Craft and Trades,,0.05,1.8,711,15350,184200,7,,,,,
71150400,"Carpenter, Village",carpenter-village,71150400,Craft and Trades,,0.05,1.8,711,15350,184200,7,,,,,
71159900,"Carpenters and Joiners Operatives,",carpenters-and-joiners-operatives,71159900,Craft and Trades,,0.05,1.8,711,15350,184200,7,,,,,
73186000,"Carpet Clipper, Hand",carpet-clipper-hand,73186000,Craft and Trades,,0.00565,1.13,731,15350,184200,7,,,,,
73186100,Carpet Embosser,carpet-embosser,73186100,Craft and Trades,,0.00565,1.13,731,15350,184200,7,,,,,
73186200,Carpet Repairer,carpet-repairer,73186200,Craft and Trades,,0.00565,1.13,731,15350,184200,7,,,,,
73180300,Carpet Weaver (Carpet and Rug),carpet-weaver-carpet-and-rug,73180300,Craft and Trades,,0.00565,1.13,731,15350,184200,7,,,,,
73185900,"Carpet Weaver, Hand Knitting",carpet-weaver-hand-knitting,73185900,Craft and Trades,,0.00565,1.13,731,15350,184200,7,,,,,
